"district","year","x","y","week","rainsum","mintemperature","meantemperature","maxtemperature"
15,2020,-105.03167237,24.6787949,7,48.7999992370605,1.5,10.3000001907349,19.1000003814697
15,2020,-105.01643555,24.0669402,7,65.4000015258789,0.699999988079071,9.40000057220459,18.1000003814697
15,2020,-104.98526131,24.97340875,7,24.1000003814697,2.90000009536743,12,21.1000003814697
15,2020,-104.97243807,25.10289448,7,17.8999996185303,2.70000004768372,12.1999998092651,21.8000011444092
15,2020,-104.95086852,22.93333269,7,31.6000003814697,8.90000057220459,16.1000003814697,23.3000011444092
15,2020,-104.94001234,24.27007885,7,36.2999992370605,2.60000014305115,10.9000005722046,19.2000007629395
15,2020,-104.93122911,24.59542061,7,24.1000003814697,2.90000009536743,12,21.1000003814697
15,2020,-104.92828354,24.03866975,7,36.2999992370605,2.60000014305115,10.9000005722046,19.2000007629395
15,2020,-104.91691732,22.9282186,7,31.6000003814697,8.90000057220459,16.1000003814697,23.3000011444092
15,2020,-104.88763092,23.22460338,7,39.7000007629395,5.80000019073486,13.3000001907349,20.8999996185303
15,2020,-104.8791745,25.07913066,7,17.8999996185303,2.70000004768372,12.1999998092651,21.8000011444092
15,2020,-104.87787444,25.13734414,7,17.8999996185303,2.70000004768372,12.1999998092651,21.8000011444092
15,2020,-104.87615681,24.68515249,7,24.1000003814697,2.90000009536743,12,21.1000003814697
15,2020,-104.87124609,24.93283291,7,24.1000003814697,2.90000009536743,12,21.1000003814697
15,2020,-104.86618264,25.0818657,7,17.8999996185303,2.70000004768372,12.1999998092651,21.8000011444092
15,2020,-104.85962976,25.33497161,7,17.8999996185303,2.70000004768372,12.1999998092651,21.8000011444092
15,2020,-104.85550667,24.33512883,7,36.2999992370605,2.60000014305115,10.9000005722046,19.2000007629395
15,2020,-104.85408044,24.62660485,7,24.1000003814697,2.90000009536743,12,21.1000003814697
15,2020,-104.8224554,24.79406918,7,24.1000003814697,2.90000009536743,12,21.1000003814697
15,2020,-104.81460866,25.96260086,7,19.2000007629395,1.80000007152557,11.1999998092651,20.7000007629395
15,2020,-104.81065029,24.78925774,7,24.1000003814697,2.90000009536743,12,21.1000003814697
15,2020,-104.80048031,23.25577858,7,39.7000007629395,5.80000019073486,13.3000001907349,20.8999996185303
15,2020,-104.7789263,23.39125177,7,39.7000007629395,5.80000019073486,13.3000001907349,20.8999996185303
15,2020,-104.76660511,24.77926097,7,24.1000003814697,2.90000009536743,12,21.1000003814697
15,2020,-104.75261934,25.24533977,7,17.8999996185303,2.70000004768372,12.1999998092651,21.8000011444092
15,2020,-104.74642805,24.43859961,7,36.2999992370605,2.60000014305115,10.9000005722046,19.2000007629395
15,2020,-104.72559206,24.46666613,7,36.2999992370605,2.60000014305115,10.9000005722046,19.2000007629395
15,2020,-104.71847687,22.61594403,7,31.6000003814697,8.90000057220459,16.1000003814697,23.3000011444092
15,2020,-104.70638236,23.55646677,7,47.1000022888184,2.60000014305115,10.6999998092651,18.8999996185303
15,2020,-104.69626624,22.69630601,7,31.6000003814697,8.90000057220459,16.1000003814697,23.3000011444092
15,2020,-104.69230651,23.31136055,7,39.7000007629395,5.80000019073486,13.3000001907349,20.8999996185303
15,2020,-104.68614011,24.60828549,7,24.1000003814697,2.90000009536743,12,21.1000003814697
15,2020,-104.65326246,23.62301178,7,47.1000022888184,2.60000014305115,10.6999998092651,18.8999996185303
15,2020,-104.61826843,26.026122,7,17.3999996185303,2.29999995231628,11.6000003814697,20.8999996185303
15,2020,-104.60872995,22.52022202,7,31.6000003814697,8.90000057220459,16.1000003814697,23.3000011444092
15,2020,-104.59277186,23.05356281,7,39.7000007629395,5.80000019073486,13.3000001907349,20.8999996185303
15,2020,-104.58752624,24.2140429,7,36.2999992370605,2.60000014305115,10.9000005722046,19.2000007629395
15,2020,-104.5807903,24.06643857,7,36.2999992370605,2.60000014305115,10.9000005722046,19.2000007629395
15,2020,-104.57721338,23.59752249,7,47.1000022888184,2.60000014305115,10.6999998092651,18.8999996185303
15,2020,-104.57423033,24.44080031,7,36.2999992370605,2.60000014305115,10.9000005722046,19.2000007629395
15,2020,-104.57095532,25.25676215,7,17.8999996185303,2.70000004768372,12.1999998092651,21.8000011444092
15,2020,-104.53010428,22.92571486,7,31.6000003814697,8.90000057220459,16.1000003814697,23.3000011444092
15,2020,-104.52393384,24.86370139,7,24.1000003814697,2.90000009536743,12,21.1000003814697
15,2020,-104.51594664,23.59963023,7,47.1000022888184,2.60000014305115,10.6999998092651,18.8999996185303
15,2020,-104.44725542,23.79882914,7,32.9000015258789,4.5,12.3000001907349,20.2000007629395
15,2020,-104.43905649,22.67601034,7,27.2000007629395,6.59999990463257,14.6000003814697,22.6000003814697
15,2020,-104.43397048,24.08078123,7,30.8999996185303,3.70000004768372,11.8000001907349,20
15,2020,-104.42871638,22.51895143,7,27.2000007629395,6.59999990463257,14.6000003814697,22.6000003814697
15,2020,-104.42575999,22.72725856,7,27.2000007629395,6.59999990463257,14.6000003814697,22.6000003814697
15,2020,-104.38627274,23.4507346,7,32.5,4.80000019073486,12.8000001907349,20.8000011444092
15,2020,-104.36478542,23.90068176,7,32.9000015258789,4.5,12.3000001907349,20.2000007629395
15,2020,-104.3630419,24.54061877,7,24.2000007629395,3.29999995231628,12.1999998092651,21.2000007629395
15,2020,-104.35168491,24.17957056,7,30.8999996185303,3.70000004768372,11.8000001907349,20
15,2020,-104.35064904,24.48427889,7,30.8999996185303,3.70000004768372,11.8000001907349,20
15,2020,-104.34308783,24.30599342,7,30.8999996185303,3.70000004768372,11.8000001907349,20
15,2020,-104.34301184,22.72872468,7,27.2000007629395,6.59999990463257,14.6000003814697,22.6000003814697
15,2020,-104.34208837,25.15758935,7,14.6999998092651,3.5,12.6999998092651,21.8999996185303
15,2020,-104.33566468,22.77819051,7,27.2000007629395,6.59999990463257,14.6000003814697,22.6000003814697
15,2020,-104.28137238,26.2998995,7,20.5,3.40000009536743,12.5,21.7000007629395
15,2020,-104.27256932,26.40930996,7,20.5,3.40000009536743,12.5,21.7000007629395
15,2020,-104.26510564,23.58804812,7,32.9000015258789,4.5,12.3000001907349,20.2000007629395
15,2020,-104.25475315,24.36691746,7,30.8999996185303,3.70000004768372,11.8000001907349,20
15,2020,-104.24022698,23.98933243,7,32.9000015258789,4.5,12.3000001907349,20.2000007629395
15,2020,-104.23686464,26.0229703,7,20.5,3.40000009536743,12.5,21.7000007629395
15,2020,-104.21864995,25.93125235,7,24.3999996185303,2,11.1999998092651,20.5
15,2020,-104.21749999,25.28809292,7,14.6999998092651,3.5,12.6999998092651,21.8999996185303
15,2020,-104.21110284,25.43408177,7,14.6999998092651,3.5,12.6999998092651,21.8999996185303
15,2020,-104.1750793,24.11281263,7,30.8999996185303,3.70000004768372,11.8000001907349,20
15,2020,-104.17312969,23.69352411,7,32.9000015258789,4.5,12.3000001907349,20.2000007629395
15,2020,-104.16139848,23.38420397,7,32.5,4.80000019073486,12.8000001907349,20.8000011444092
15,2020,-104.15098201,24.40039958,7,30.8999996185303,3.70000004768372,11.8000001907349,20
15,2020,-104.14370215,26.10618473,7,20.5,3.40000009536743,12.5,21.7000007629395
15,2020,-104.13307975,26.24802478,7,20.5,3.40000009536743,12.5,21.7000007629395
15,2020,-104.13246476,25.56834381,7,24.3999996185303,2,11.1999998092651,20.5
15,2020,-104.12263095,25.77112356,7,24.3999996185303,2,11.1999998092651,20.5
15,2020,-104.11943827,26.42374128,7,20.5,3.40000009536743,12.5,21.7000007629395
15,2020,-104.06209812,25.99092466,7,24.3999996185303,2,11.1999998092651,20.5
15,2020,-104.04620016,25.58950252,7,24.3999996185303,2,11.1999998092651,20.5
15,2020,-104.04241822,26.02931507,7,20.5,3.40000009536743,12.5,21.7000007629395
15,2020,-104.04184509,24.46625067,7,30.8999996185303,3.70000004768372,11.8000001907349,20
15,2020,-104.03994075,26.01025491,7,20.5,3.40000009536743,12.5,21.7000007629395
15,2020,-104.03607519,26.10462398,7,20.5,3.40000009536743,12.5,21.7000007629395
15,2020,-103.98049364,25.7102839,7,23.7000007629395,4.09999990463257,12.8000001907349,21.5
15,2020,-103.96486573,26.11822093,7,26,4.09999990463257,12.9000005722046,21.8000011444092
15,2020,-103.94610714,26.41516016,7,26,4.09999990463257,12.9000005722046,21.8000011444092
15,2020,-103.94537791,23.95000646,7,30,3.60000014305115,11.9000005722046,20.3000011444092
15,2020,-103.94126903,24.16049821,7,29.6000003814697,2.79999995231628,11.1999998092651,19.6000003814697
15,2020,-103.93336627,24.01379256,7,29.6000003814697,2.79999995231628,11.1999998092651,19.6000003814697
15,2020,-103.92052366,24.86676141,7,21.3000011444092,4.09999990463257,12.4000005722046,20.8000011444092
15,2020,-103.88597308,23.88299023,7,30,3.60000014305115,11.9000005722046,20.3000011444092
15,2020,-103.87448738,24.63632411,7,21.3000011444092,4.09999990463257,12.4000005722046,20.8000011444092
15,2020,-103.80816102,24.28009461,7,29.6000003814697,2.79999995231628,11.1999998092651,19.6000003814697
15,2020,-103.77899808,24.29499677,7,29.6000003814697,2.79999995231628,11.1999998092651,19.6000003814697
15,2020,-103.74577629,24.25419605,7,29.6000003814697,2.79999995231628,11.1999998092651,19.6000003814697
15,2020,-103.73123321,25.78229925,7,23.7000007629395,4.09999990463257,12.8000001907349,21.5
15,2020,-103.73080597,26.6073895,7,21.2000007629395,3.20000004768372,12.1000003814697,21
15,2020,-103.71856258,25.23727872,7,23.3999996185303,5,13.4000005722046,21.8000011444092
15,2020,-103.69884183,26.13975129,7,26,4.09999990463257,12.9000005722046,21.8000011444092
15,2020,-103.67007273,24.82360547,7,21.3000011444092,4.09999990463257,12.4000005722046,20.8000011444092
15,2020,-103.64733617,24.17130384,7,29.6000003814697,2.79999995231628,11.1999998092651,19.6000003814697
15,2020,-103.57015316,24.44618642,7,29.6000003814697,2.79999995231628,11.1999998092651,19.6000003814697
15,2020,-103.56197823,24.42852763,7,29.6000003814697,2.79999995231628,11.1999998092651,19.6000003814697
15,2020,-103.54564512,26.32879133,7,26,4.09999990463257,12.9000005722046,21.8000011444092
15,2020,-103.52843881,26.48944922,7,26,4.09999990463257,12.9000005722046,21.8000011444092
15,2020,-103.52061091,26.46501741,7,26,4.09999990463257,12.9000005722046,21.8000011444092
15,2020,-103.50422693,26.01651519,7,26,4.09999990463257,12.9000005722046,21.8000011444092
15,2020,-103.43865615,25.85729438,7,30.8000011444092,5.20000028610229,13.5,21.8000011444092
15,2020,-103.36128906,25.40883899,7,25.8000011444092,5.20000028610229,13.1000003814697,21
15,2020,-103.33517641,24.98651657,7,20.3000011444092,5.20000028610229,13.1999998092651,21.2000007629395
15,2020,-103.3278526,26.31302396,7,29.7000007629395,3.90000009536743,12.5,21.1000003814697
15,2020,-103.0564454,24.63361654,7,20.3000011444092,5.20000028610229,13.1999998092651,21.2000007629395
15,2020,-107.06077306,25.14840459,8,6.09999990463257,9.40000057220459,17.6000003814697,25.8999996185303
15,2020,-107.02652019,25.0787695,8,6.09999990463257,9.40000057220459,17.6000003814697,25.8999996185303
15,2020,-107.01189063,25.53534976,8,10.4000005722046,6.30000019073486,13.5,20.7000007629395
15,2020,-106.94965263,25.05313461,8,36.6000022888184,7.09999990463257,13.6000003814697,20.2000007629395
15,2020,-106.90368852,25.18256121,8,36.6000022888184,7.09999990463257,13.6000003814697,20.2000007629395
15,2020,-106.88267066,25.14023325,8,36.6000022888184,7.09999990463257,13.6000003814697,20.2000007629395
15,2020,-106.87760518,24.90855473,8,17.8000011444092,11.3000001907349,18.3999996185303,25.6000003814697
15,2020,-106.78582106,25.02746984,8,36.6000022888184,7.09999990463257,13.6000003814697,20.2000007629395
15,2020,-106.72582104,25.06160199,8,36.6000022888184,7.09999990463257,13.6000003814697,20.2000007629395
15,2020,-106.63274926,24.74765903,8,17.8000011444092,11.3000001907349,18.3999996185303,25.6000003814697
15,2020,-106.50861504,24.69729249,8,17.8000011444092,11.3000001907349,18.3999996185303,25.6000003814697
15,2020,-106.49622752,24.96331293,8,45.5,7.90000009536743,14.6000003814697,21.3999996185303
15,2020,-106.48531107,24.9561505,8,45.5,7.90000009536743,14.6000003814697,21.3999996185303
15,2020,-106.48438361,25.20608388,8,45,1.5,8.80000019073486,16.2000007629395
15,2020,-106.45852855,24.56858892,8,45.5,7.90000009536743,14.6000003814697,21.3999996185303
15,2020,-106.43542211,25.16720782,8,45,1.5,8.80000019073486,16.2000007629395
15,2020,-106.42112403,24.35355637,8,32.1000022888184,8.60000038146973,15,21.3999996185303
15,2020,-106.42097068,24.65188817,8,45.5,7.90000009536743,14.6000003814697,21.3999996185303
15,2020,-106.42050713,25.36161336,8,45,1.5,8.80000019073486,16.2000007629395
15,2020,-106.37761552,25.97095842,8,33.2000007629395,0.200000002980232,8.10000038146973,16
15,2020,-106.36267146,24.68362293,8,45.5,7.90000009536743,14.6000003814697,21.3999996185303
15,2020,-106.36094108,25.57152185,8,33.2000007629395,0.200000002980232,8.10000038146973,16
15,2020,-106.35666255,24.5171756,8,45.5,7.90000009536743,14.6000003814697,21.3999996185303
15,2020,-106.35450161,25.36686983,8,45,1.5,8.80000019073486,16.2000007629395
15,2020,-106.3538972,25.78002168,8,33.2000007629395,0.200000002980232,8.10000038146973,16
15,2020,-106.3478294,24.48535414,8,32.1000022888184,8.60000038146973,15,21.3999996185303
15,2020,-106.34570925,25.32589408,8,45,1.5,8.80000019073486,16.2000007629395
15,2020,-106.33140148,24.941205,8,45.5,7.90000009536743,14.6000003814697,21.3999996185303
15,2020,-106.32680347,24.7625582,8,45.5,7.90000009536743,14.6000003814697,21.3999996185303
15,2020,-106.31671914,26.08167338,8,24.2000007629395,-1.30000007152557,7,15.3000001907349
15,2020,-106.31618301,25.08450913,8,45,1.5,8.80000019073486,16.2000007629395
15,2020,-106.31207509,25.13569557,8,45,1.5,8.80000019073486,16.2000007629395
15,2020,-106.30980943,25.35889606,8,45,1.5,8.80000019073486,16.2000007629395
15,2020,-106.30634434,24.74001863,8,45.5,7.90000009536743,14.6000003814697,21.3999996185303
15,2020,-106.2719433,25.37230795,8,45,1.5,8.80000019073486,16.2000007629395
15,2020,-106.23455855,24.38178987,8,32.1000022888184,8.60000038146973,15,21.3999996185303
15,2020,-106.21234239,26.49551882,8,24.2000007629395,-1.30000007152557,7,15.3000001907349
15,2020,-106.21148372,24.68229938,8,45.5,7.90000009536743,14.6000003814697,21.3999996185303
15,2020,-106.15037586,24.76562167,8,45.5,7.90000009536743,14.6000003814697,21.3999996185303
15,2020,-106.11242379,26.09252702,8,24.2000007629395,-1.30000007152557,7,15.3000001907349
15,2020,-106.0640924,24.94973907,8,45.5,7.90000009536743,14.6000003814697,21.3999996185303
15,2020,-106.00937229,25.15586123,8,45,1.5,8.80000019073486,16.2000007629395
15,2020,-105.99855346,26.12785585,8,13.5,0.600000023841858,9.5,18.5
15,2020,-105.9836485,24.53159357,8,42.7999992370605,1.39999997615814,9.80000019073486,18.2000007629395
15,2020,-105.96419707,24.52331338,8,42.7999992370605,1.39999997615814,9.80000019073486,18.2000007629395
15,2020,-105.92905096,25.4541214,8,33,0.900000035762787,9.69999980926514,18.6000003814697
15,2020,-105.91850891,24.22969776,8,44.5,2.79999995231628,10.9000005722046,19.1000003814697
15,2020,-105.90596782,23.75650508,8,35,8.30000019073486,15.1000003814697,21.8999996185303
15,2020,-105.83599965,25.85435775,8,19.8000011444092,0,9,18
15,2020,-105.82882461,24.99958343,8,42.7999992370605,1.39999997615814,9.80000019073486,18.2000007629395
15,2020,-105.82640168,25.83380236,8,19.8000011444092,0,9,18
15,2020,-105.80113721,23.60659333,8,35,8.30000019073486,15.1000003814697,21.8999996185303
15,2020,-105.79472647,24.82921857,8,42.7999992370605,1.39999997615814,9.80000019073486,18.2000007629395
15,2020,-105.79281321,24.58567193,8,42.7999992370605,1.39999997615814,9.80000019073486,18.2000007629395
15,2020,-105.78285227,25.47478291,8,33,0.900000035762787,9.69999980926514,18.6000003814697
15,2020,-105.77696611,24.71371768,8,42.7999992370605,1.39999997615814,9.80000019073486,18.2000007629395
15,2020,-105.7631934,24.88507993,8,42.7999992370605,1.39999997615814,9.80000019073486,18.2000007629395
15,2020,-105.76289596,24.33985984,8,44.5,2.79999995231628,10.9000005722046,19.1000003814697
15,2020,-105.75934051,25.08217144,8,33,0.900000035762787,9.69999980926514,18.6000003814697
15,2020,-105.73069349,24.60348689,8,42.7999992370605,1.39999997615814,9.80000019073486,18.2000007629395
15,2020,-105.73049443,25.81911183,8,19.8000011444092,0,9,18
15,2020,-105.72347884,26.20235767,8,13.5,0.600000023841858,9.5,18.5
15,2020,-105.72311719,24.36432644,8,44.5,2.79999995231628,10.9000005722046,19.1000003814697
15,2020,-105.71351638,25.37561766,8,33,0.900000035762787,9.69999980926514,18.6000003814697
15,2020,-105.68445886,24.8122891,8,42.7999992370605,1.39999997615814,9.80000019073486,18.2000007629395
15,2020,-105.68421154,23.55001547,8,35,8.30000019073486,15.1000003814697,21.8999996185303
15,2020,-105.6788715,24.63243889,8,42.7999992370605,1.39999997615814,9.80000019073486,18.2000007629395
15,2020,-105.6673458,23.70723859,8,35,8.30000019073486,15.1000003814697,21.8999996185303
15,2020,-105.66464937,24.43105196,8,44.5,2.79999995231628,10.9000005722046,19.1000003814697
15,2020,-105.65589435,25.95796968,8,19.8000011444092,0,9,18
15,2020,-105.63922985,24.51784492,8,42.7999992370605,1.39999997615814,9.80000019073486,18.2000007629395
15,2020,-105.63785287,25.1474397,8,33,0.900000035762787,9.69999980926514,18.6000003814697
15,2020,-105.62715298,23.6471973,8,35,8.30000019073486,15.1000003814697,21.8999996185303
15,2020,-105.62595632,24.5554267,8,42.7999992370605,1.39999997615814,9.80000019073486,18.2000007629395
15,2020,-105.61686988,25.40177983,8,33,0.900000035762787,9.69999980926514,18.6000003814697
15,2020,-105.61587489,25.27618571,8,33,0.900000035762787,9.69999980926514,18.6000003814697
15,2020,-105.61361237,24.19568499,8,44.5,2.79999995231628,10.9000005722046,19.1000003814697
15,2020,-105.59303715,24.11952085,8,44.5,2.79999995231628,10.9000005722046,19.1000003814697
15,2020,-105.5837247,25.79915378,8,19.8000011444092,0,9,18
15,2020,-105.56950319,23.71216688,8,35,8.30000019073486,15.1000003814697,21.8999996185303
15,2020,-105.53077454,23.99199506,8,35,8.30000019073486,15.1000003814697,21.8999996185303
15,2020,-105.53012412,25.74547451,8,19.8000011444092,0,9,18
15,2020,-105.52987412,24.47939231,8,44.5,2.79999995231628,10.9000005722046,19.1000003814697
15,2020,-105.51710217,25.5048054,8,19.8000011444092,0,9,18
15,2020,-105.50656632,24.80480684,8,42.7999992370605,1.39999997615814,9.80000019073486,18.2000007629395
15,2020,-105.49530726,23.59280471,8,40.6000022888184,2.70000004768372,11.1999998092651,19.7000007629395
15,2020,-105.47341746,24.2735291,8,41.6000022888184,-0.300000011920929,9,18.3000011444092
15,2020,-105.47305541,24.69365431,8,29.7000007629395,0.5,10,19.6000003814697
15,2020,-105.46848733,26.3310451,8,10.5,0.600000023841858,10.3000001907349,20.1000003814697
15,2020,-105.46680413,26.21819038,8,10.5,0.600000023841858,10.3000001907349,20.1000003814697
15,2020,-105.45121958,24.26316391,8,41.6000022888184,-0.300000011920929,9,18.3000011444092
15,2020,-105.44150658,24.90959949,8,29.7000007629395,0.5,10,19.6000003814697
15,2020,-105.4320071,26.07739361,8,10.5,0.600000023841858,10.3000001907349,20.1000003814697
15,2020,-105.40898567,23.84115694,8,40.6000022888184,2.70000004768372,11.1999998092651,19.7000007629395
15,2020,-105.35244154,24.85039907,8,29.7000007629395,0.5,10,19.6000003814697
15,2020,-105.32478794,23.0355901,8,32.6000022888184,7.20000028610229,14.5,21.8000011444092
15,2020,-105.29248359,23.6304195,8,40.6000022888184,2.70000004768372,11.1999998092651,19.7000007629395
15,2020,-105.29123165,24.12766978,8,41.6000022888184,-0.300000011920929,9,18.3000011444092
15,2020,-105.27688155,25.24355778,8,11.9000005722046,1,11.3000001907349,21.7000007629395
15,2020,-105.27599522,26.24537984,8,10.5,0.600000023841858,10.3000001907349,20.1000003814697
15,2020,-105.27421914,25.61539278,8,9.69999980926514,1.10000002384186,11.1999998092651,21.3999996185303
15,2020,-105.26609058,24.32696104,8,41.6000022888184,-0.300000011920929,9,18.3000011444092
15,2020,-105.26112585,25.79586201,8,9.69999980926514,1.10000002384186,11.1999998092651,21.3999996185303
15,2020,-105.2432029,26.13553371,8,10.5,0.600000023841858,10.3000001907349,20.1000003814697
15,2020,-105.21057559,25.09140258,8,11.9000005722046,1,11.3000001907349,21.7000007629395
15,2020,-105.1610569,24.48582914,8,41.6000022888184,-0.300000011920929,9,18.3000011444092
15,2020,-105.160868,24.77874222,8,29.7000007629395,0.5,10,19.6000003814697
15,2020,-105.13292183,25.22914749,8,11.9000005722046,1,11.3000001907349,21.7000007629395
15,2020,-105.09878479,24.31937959,8,41.6000022888184,-0.300000011920929,9,18.3000011444092
15,2020,-105.07224105,24.2728407,8,41.6000022888184,-0.300000011920929,9,18.3000011444092
15,2020,-105.06972657,23.10277518,8,32.6000022888184,7.20000028610229,14.5,21.8000011444092
15,2020,-105.06363502,24.171543,8,41.6000022888184,-0.300000011920929,9,18.3000011444092
15,2020,-105.06202911,24.65028068,8,29.7000007629395,0.5,10,19.6000003814697
15,2020,-105.05774711,25.0864611,8,11.9000005722046,1,11.3000001907349,21.7000007629395
15,2020,-105.04340262,22.67893035,8,24.3000011444092,12.8000001907349,19,25.2000007629395
15,2020,-105.01082241,24.15934304,8,41.6000022888184,-0.300000011920929,9,18.3000011444092
15,2020,-104.97789487,26.23420327,8,10.8000001907349,0.600000023841858,10.8000001907349,21
15,2020,-104.97176059,24.95505886,8,18,2.10000014305115,11.9000005722046,21.8000011444092
15,2020,-104.97056759,25.96682029,8,11.4000005722046,0.100000001490116,10.5,20.8999996185303
15,2020,-104.96907053,23.72562468,8,36.9000015258789,1,9.80000019073486,18.6000003814697
15,2020,-104.96631429,25.54015928,8,11.4000005722046,0.100000001490116,10.5,20.8999996185303
15,2020,-104.96428808,25.45933323,8,12.1000003814697,1.60000002384186,12,22.5
15,2020,-104.95844555,24.91633359,8,18,2.10000014305115,11.9000005722046,21.8000011444092
15,2020,-104.91869571,25.42946381,8,12.1000003814697,1.60000002384186,12,22.5
15,2020,-104.90894951,23.34358184,8,33.7000007629395,4.20000028610229,12.3000001907349,20.3999996185303
15,2020,-104.89232458,25.23514527,8,12.1000003814697,1.60000002384186,12,22.5
15,2020,-104.88518606,25.49630053,8,12.1000003814697,1.60000002384186,12,22.5
15,2020,-104.87499385,24.22597457,8,29.3999996185303,1.20000004768372,10.1999998092651,19.2000007629395
15,2020,-104.87235598,23.90150515,8,36.9000015258789,1,9.80000019073486,18.6000003814697
15,2020,-104.84498101,26.2255387,8,10.8000001907349,0.600000023841858,10.8000001907349,21
15,2020,-104.83223094,23.22371743,8,33.7000007629395,4.20000028610229,12.3000001907349,20.3999996185303
15,2020,-104.81811092,24.18569094,8,29.3999996185303,1.20000004768372,10.1999998092651,19.2000007629395
15,2020,-104.81432298,24.32538742,8,29.3999996185303,1.20000004768372,10.1999998092651,19.2000007629395
15,2020,-104.81020684,23.97811209,8,36.9000015258789,1,9.80000019073486,18.6000003814697
15,2020,-104.8026502,24.91264126,8,18,2.10000014305115,11.9000005722046,21.8000011444092
15,2020,-104.80204621,25.92080889,8,11.4000005722046,0.100000001490116,10.5,20.8999996185303
15,2020,-104.77963163,26.29242882,8,10.8000001907349,0.600000023841858,10.8000001907349,21
15,2020,-104.77597546,23.19677635,8,33.7000007629395,4.20000028610229,12.3000001907349,20.3999996185303
15,2020,-104.77436511,24.65851455,8,18,2.10000014305115,11.9000005722046,21.8000011444092
15,2020,-104.77345825,24.51741986,8,18,2.10000014305115,11.9000005722046,21.8000011444092
15,2020,-104.75572221,23.06632889,8,33.7000007629395,4.20000028610229,12.3000001907349,20.3999996185303
15,2020,-104.7545773,24.172259,8,29.3999996185303,1.20000004768372,10.1999998092651,19.2000007629395
15,2020,-104.74609394,26.43615803,8,10.8000001907349,0.600000023841858,10.8000001907349,21
15,2020,-104.72939748,25.93462995,8,11.4000005722046,0.100000001490116,10.5,20.8999996185303
15,2020,-104.71667316,22.73881094,8,30.1000003814697,7.30000019073486,15.1000003814697,22.8999996185303
15,2020,-104.71359755,22.95024132,8,30.1000003814697,7.30000019073486,15.1000003814697,22.8999996185303
15,2020,-104.6999299,22.84171309,8,30.1000003814697,7.30000019073486,15.1000003814697,22.8999996185303
15,2020,-104.69954501,26.01079288,8,10.8000001907349,0.600000023841858,10.8000001907349,21
15,2020,-104.64477678,25.46580297,8,12.1000003814697,1.60000002384186,12,22.5
15,2020,-104.64203038,25.83691512,8,11.4000005722046,0.100000001490116,10.5,20.8999996185303
15,2020,-104.62638531,25.83388581,8,11.4000005722046,0.100000001490116,10.5,20.8999996185303
15,2020,-104.54178881,23.23698029,8,33.7000007629395,4.20000028610229,12.3000001907349,20.3999996185303
15,2020,-104.49293324,23.74068089,8,28.6000003814697,3.29999995231628,11.8000001907349,20.3999996185303
15,2020,-104.48791211,23.86618506,8,28.6000003814697,3.29999995231628,11.8000001907349,20.3999996185303
15,2020,-104.47356292,22.49500549,8,20.6000003814697,6.20000028610229,14.9000005722046,23.6000003814697
15,2020,-104.47153695,22.67840224,8,29.1000003814697,5.30000019073486,13.6999998092651,22.2000007629395
15,2020,-104.46418086,25.19987265,8,15.1000003814697,2.29999995231628,12.5,22.7000007629395
15,2020,-104.44511323,24.67944203,8,19.8000011444092,2.20000004768372,11.9000005722046,21.6000003814697
15,2020,-104.44140241,23.92431928,8,28.6000003814697,3.29999995231628,11.8000001907349,20.3999996185303
15,2020,-104.42557246,25.7958984,8,12,0.699999988079071,11,21.3000011444092
15,2020,-104.38946409,22.90986133,8,29.1000003814697,5.30000019073486,13.6999998092651,22.2000007629395
15,2020,-104.38905306,23.21534205,8,33.1000022888184,3.5,12,20.6000003814697
15,2020,-104.38725623,26.61745984,8,8.80000019073486,1.10000002384186,11.4000005722046,21.7000007629395
15,2020,-104.36965772,23.96152327,8,28.6000003814697,3.29999995231628,11.8000001907349,20.3999996185303
15,2020,-104.33668399,22.58600348,8,29.1000003814697,5.30000019073486,13.6999998092651,22.2000007629395
15,2020,-104.29337752,23.94439803,8,28.6000003814697,3.29999995231628,11.8000001907349,20.3999996185303
15,2020,-104.27556369,23.39207105,8,33.1000022888184,3.5,12,20.6000003814697
15,2020,-104.24965781,22.9135525,8,29.1000003814697,5.30000019073486,13.6999998092651,22.2000007629395
15,2020,-104.22618698,23.00815594,8,33.1000022888184,3.5,12,20.6000003814697
15,2020,-104.21447149,24.89996381,8,19.8000011444092,2.20000004768372,11.9000005722046,21.6000003814697
15,2020,-104.18172082,24.76831314,8,19.8000011444092,2.20000004768372,11.9000005722046,21.6000003814697
15,2020,-104.17680783,24.05341249,8,27.5,2.70000004768372,11.5,20.3999996185303
15,2020,-104.16630535,24.76355616,8,19.8000011444092,2.20000004768372,11.9000005722046,21.6000003814697
15,2020,-104.16350604,25.07300398,8,15.1000003814697,2.29999995231628,12.5,22.7000007629395
15,2020,-104.13249359,26.59773472,8,8.80000019073486,1.10000002384186,11.4000005722046,21.7000007629395
15,2020,-104.08519381,25.77229958,8,12,0.699999988079071,11,21.3000011444092
15,2020,-104.06031241,24.64439114,8,19.8000011444092,2.20000004768372,11.9000005722046,21.6000003814697
15,2020,-104.01577747,24.24394799,8,27.5,2.70000004768372,11.5,20.3999996185303
15,2020,-103.97593119,23.69196928,8,31.2000007629395,2.29999995231628,11.5,20.8000011444092
15,2020,-103.95949229,25.5866348,8,13.6999998092651,2.70000004768372,12.4000005722046,22.1000003814697
15,2020,-103.94607225,23.74161299,8,31.2000007629395,2.29999995231628,11.5,20.8000011444092
